idx,transformer_model,n_neighbors,n_components,min_dist,min_cluster_size,cluster_selection_method,ngram_range,coherence,topic_diversity,silhouette_score,n_topics,n_outlier_pubs
1722,BAAI/bge-large-en-v1.5,9,15,0,5,eom,"(1, 3)",0.675568736,0.71875,0.035897862,16,36
1723,BAAI/bge-large-en-v1.5,20,13,0,15,eom,"(1, 2)",0.675545047,1,0.11169592,3,9
1724,BAAI/bge-large-en-v1.5,20,13,0,17,eom,"(1, 2)",0.675469283,1,0.111559965,3,9
1725,BAAI/bge-large-en-v1.5,5,20,0.05,5,eom,"(1, 4)",0.675458643,0.746153846,0.028416634,13,36
1726,BAAI/bge-large-en-v1.5,7,7,0.05,8,eom,"(1, 2)",0.675443119,0.76,0.037421092,10,53
1727,BAAI/bge-large-en-v1.5,7,13,0,6,eom,"(1, 3)",0.675323904,0.68125,0.036385696,16,51
1728,BAAI/bge-large-en-v1.5,13,5,0.05,5,eom,"(1, 3)",0.675289813,0.738461538,0.04871006,13,77
1729,BAAI/bge-large-en-v1.5,13,20,0,5,eom,"(1, 3)",0.675259016,0.81,0.042684294,10,36
1730,BAAI/bge-large-en-v1.5,7,15,0.1,5,eom,"(1, 2)",0.67521965,0.75,0.016071774,14,30
1731,BAAI/bge-large-en-v1.5,17,9,0.05,6,eom,"(1, 3)",0.675137035,0.777777778,0.05080366,9,49
1732,BAAI/bge-large-en-v1.5,15,5,0.1,5,eom,"(1, 4)",0.675133196,0.726666667,0.04521172,15,73
1733,BAAI/bge-large-en-v1.5,9,13,0.1,5,eom,"(1, 3)",0.674875822,0.75,0.05894984,16,83
1734,BAAI/bge-large-en-v1.5,20,7,0.1,7,eom,"(1, 2)",0.674753149,0.741666667,0.07678161,12,123
1735,BAAI/bge-large-en-v1.5,9,20,0,13,eom,"(1, 4)",0.674740408,1,0.059058752,4,28
1736,BAAI/bge-large-en-v1.5,20,5,0.05,6,eom,"(1, 2)",0.674640374,0.773333333,0.05588431,15,94
1737,BAAI/bge-large-en-v1.5,17,5,0.05,6,eom,"(1, 3)",0.67453669,0.716666667,0.039804325,12,65
1738,BAAI/bge-large-en-v1.5,5,9,0.05,9,eom,"(1, 4)",0.674529914,0.754545455,0.05679185,11,113
1739,BAAI/bge-large-en-v1.5,20,20,0,10,eom,"(1, 3)",0.674448587,0.975,0.066640116,4,37
1740,BAAI/bge-large-en-v1.5,9,7,0.05,7,eom,"(1, 2)",0.674267714,0.75,0.037891593,10,52
1741,BAAI/bge-large-en-v1.5,13,9,0.05,5,eom,"(1, 3)",0.674066833,0.783333333,0.033918828,12,63
1742,BAAI/bge-large-en-v1.5,20,17,0,5,eom,"(1, 4)",0.673972346,0.72,0.046827637,15,85
1743,BAAI/bge-large-en-v1.5,17,15,0,7,eom,"(1, 2)",0.673955524,0.725,0.05932795,12,78
1744,BAAI/bge-large-en-v1.5,17,5,0.1,7,eom,"(1, 2)",0.673929576,0.691666667,0.06885488,12,106
1745,BAAI/bge-large-en-v1.5,13,15,0.05,5,eom,"(1, 4)",0.673928529,0.705882353,0.03594076,17,58
1746,BAAI/bge-large-en-v1.5,17,15,0.05,6,eom,"(1, 2)",0.673918571,0.75,0.05934987,12,82
1747,BAAI/bge-large-en-v1.5,15,9,0.1,9,eom,"(1, 4)",0.673867722,1,0.11513073,3,21
1748,BAAI/bge-large-en-v1.5,20,17,0.1,6,eom,"(1, 2)",0.673748749,0.8,0.044051882,11,99
1749,BAAI/bge-large-en-v1.5,9,9,0.1,6,eom,"(1, 3)",0.673701255,0.753846154,0.04171633,13,90
1750,BAAI/bge-large-en-v1.5,17,17,0.05,5,eom,"(1, 2)",0.673657603,0.735714286,0.056559086,14,79
1751,BAAI/bge-large-en-v1.5,5,20,0,10,eom,"(1, 2)",0.673582791,0.96,0.059074383,5,72
1752,BAAI/bge-large-en-v1.5,13,17,0.1,5,eom,"(1, 2)",0.673564804,0.9,0.040221207,5,3
1753,BAAI/bge-large-en-v1.5,7,7,0.1,10,eom,"(1, 4)",0.673254991,1,0.10932886,3,16
1754,BAAI/bge-large-en-v1.5,9,9,0.1,7,eom,"(1, 2)",0.673202709,0.775,0.042617623,12,87
1755,BAAI/bge-large-en-v1.5,5,5,0.05,6,eom,"(1, 3)",0.673149742,0.784615385,0.0263619,13,38
1756,BAAI/bge-large-en-v1.5,20,17,0.05,6,eom,"(1, 3)",0.673057067,0.772727273,0.0434749,11,80
1757,BAAI/bge-large-en-v1.5,5,15,0.1,10,eom,"(1, 3)",0.672959801,1,0.097044416,3,28
1758,BAAI/bge-large-en-v1.5,7,17,0,5,eom,"(1, 3)",0.672928991,0.726666667,0.025083052,15,16
1759,BAAI/bge-large-en-v1.5,9,7,0.05,8,eom,"(1, 3)",0.672880599,0.755555556,0.044091832,9,49
1760,BAAI/bge-large-en-v1.5,20,15,0.1,13,eom,"(1, 2)",0.67283158,0.975,0.07152804,4,59
1761,BAAI/bge-large-en-v1.5,9,5,0.05,7,eom,"(1, 3)",0.672815578,0.733333333,0.0344412,12,79
1762,BAAI/bge-large-en-v1.5,17,17,0.05,7,eom,"(1, 2)",0.672705413,0.758333333,0.039446224,12,70
1763,BAAI/bge-large-en-v1.5,9,7,0.1,5,eom,"(1, 4)",0.67266768,0.74,0.0448901,15,78
1764,BAAI/bge-large-en-v1.5,20,5,0.05,10,eom,"(1, 4)",0.672662472,0.966666667,0.11511871,3,24
1765,BAAI/bge-large-en-v1.5,9,20,0.05,5,eom,"(1, 4)",0.672633816,0.68,0.027943304,15,37
1766,BAAI/bge-large-en-v1.5,5,15,0,9,eom,"(1, 3)",0.672600479,0.875,0.07277167,4,22
1767,BAAI/bge-large-en-v1.5,5,15,0.1,9,eom,"(1, 3)",0.672600479,0.875,0.07277167,4,22
1768,BAAI/bge-large-en-v1.5,13,5,0.05,10,eom,"(1, 2)",0.672354425,1,0.11158449,3,18
1769,BAAI/bge-large-en-v1.5,13,9,0.1,6,eom,"(1, 2)",0.672304533,0.8,0.0388884,7,16
1770,BAAI/bge-large-en-v1.5,9,20,0,5,eom,"(1, 2)",0.672302217,0.735714286,0.021006703,14,32
1771,BAAI/bge-large-en-v1.5,15,7,0,6,eom,"(1, 2)",0.672281534,0.725,0.035215233,12,48
1772,BAAI/bge-large-en-v1.5,20,15,0.05,5,eom,"(1, 3)",0.672278053,0.725,0.06690154,16,94
1773,BAAI/bge-large-en-v1.5,5,9,0.05,10,eom,"(1, 4)",0.672250652,0.75,0.05514986,10,126
1774,BAAI/bge-large-en-v1.5,7,7,0.1,5,eom,"(1, 3)",0.672203487,0.71875,0.034759868,16,49
1775,BAAI/bge-large-en-v1.5,13,17,0.1,9,eom,"(1, 4)",0.672112363,1,0.062119987,4,27
1776,BAAI/bge-large-en-v1.5,13,5,0,5,eom,"(1, 4)",0.672036321,0.713333333,0.03780647,15,63
1777,BAAI/bge-large-en-v1.5,17,5,0.05,15,eom,"(1, 3)",0.672007087,1,0.112043396,3,21
1778,BAAI/bge-large-en-v1.5,15,9,0,5,eom,"(1, 3)",0.671984571,0.7,0.038720366,14,46
1779,BAAI/bge-large-en-v1.5,20,5,0.05,9,eom,"(1, 4)",0.671837026,0.975,0.0678358,4,45
1780,BAAI/bge-large-en-v1.5,5,7,0.1,17,eom,"(1, 4)",0.67182949,1,0.11103737,3,22
1781,BAAI/bge-large-en-v1.5,5,7,0.05,9,eom,"(1, 3)",0.671784586,0.875,0.07375163,4,22
1782,BAAI/bge-large-en-v1.5,17,17,0,8,eom,"(1, 4)",0.671727835,0.777777778,0.05074519,9,42
1783,BAAI/bge-large-en-v1.5,9,13,0.05,7,eom,"(1, 2)",0.671625209,0.685714286,0.039363887,14,67
1784,BAAI/bge-large-en-v1.5,17,7,0.05,5,eom,"(1, 2)",0.671573153,0.692307692,0.043893084,13,53
1785,BAAI/bge-large-en-v1.5,9,5,0.1,5,eom,"(1, 3)",0.671415627,0.7,0.029254124,14,51
1786,BAAI/bge-large-en-v1.5,17,20,0,13,eom,"(1, 3)",0.671256599,0.925,0.067674525,4,42
1787,BAAI/bge-large-en-v1.5,17,7,0.05,10,eom,"(1, 4)",0.67110259,1,0.11230177,3,15
1788,BAAI/bge-large-en-v1.5,7,15,0.1,8,eom,"(1, 3)",0.6710652,0.733333333,0.037282746,9,39
1789,BAAI/bge-large-en-v1.5,20,9,0,15,eom,"(1, 3)",0.671056858,0.95,0.069470085,4,49
1790,BAAI/bge-large-en-v1.5,9,20,0,17,eom,"(1, 4)",0.670961742,1,0.060582556,4,31
1791,BAAI/bge-large-en-v1.5,20,15,0.05,15,eom,"(1, 3)",0.670824401,1,0.11582431,3,21
1792,BAAI/bge-large-en-v1.5,17,5,0,7,eom,"(1, 3)",0.670774157,0.8,0.049292233,9,38
1793,BAAI/bge-large-en-v1.5,9,7,0,7,eom,"(1, 2)",0.670716015,0.716666667,0.033214625,12,37
1794,BAAI/bge-large-en-v1.5,20,20,0,8,eom,"(1, 2)",0.670693569,0.75,0.063472584,12,114
1795,BAAI/bge-large-en-v1.5,17,20,0.1,5,eom,"(1, 2)",0.670533574,0.741666667,0.0412164,12,63
1796,BAAI/bge-large-en-v1.5,13,20,0.1,5,eom,"(1, 4)",0.67034106,0.728571429,0.04547719,14,81
1797,BAAI/bge-large-en-v1.5,5,7,0.1,15,eom,"(1, 4)",0.670202618,1,0.11081279,3,20
1798,BAAI/bge-large-en-v1.5,17,5,0.05,5,eom,"(1, 2)",0.670048483,0.763636364,0.034934513,11,38
1799,BAAI/bge-large-en-v1.5,5,5,0.1,17,eom,"(1, 3)",0.669943468,1,0.103615105,3,15
1800,BAAI/bge-large-en-v1.5,20,17,0,6,eom,"(1, 2)",0.669856992,0.733333333,0.06005829,12,94
1801,BAAI/bge-large-en-v1.5,5,5,0.1,20,eom,"(1, 3)",0.669846727,1,0.10384041,3,16
1802,BAAI/bge-large-en-v1.5,9,17,0.05,6,eom,"(1, 3)",0.669833052,0.715384615,0.037993923,13,69
1803,BAAI/bge-large-en-v1.5,20,5,0.1,5,eom,"(1, 3)",0.669815303,0.726666667,0.06460852,15,99
1804,BAAI/bge-large-en-v1.5,5,9,0,8,eom,"(1, 3)",0.66979288,0.781818182,0.035084695,11,56
1805,BAAI/bge-large-en-v1.5,13,5,0.1,6,eom,"(1, 2)",0.669754401,0.753846154,0.06938096,13,117
1806,BAAI/bge-large-en-v1.5,13,20,0.05,5,eom,"(1, 3)",0.669655562,0.82,0.044769257,10,47
1807,BAAI/bge-large-en-v1.5,5,17,0.1,7,eom,"(1, 2)",0.669634399,0.754545455,0.031220304,11,47
1808,BAAI/bge-large-en-v1.5,20,5,0.05,5,eom,"(1, 3)",0.669622723,0.738888889,0.064011134,18,114
1809,BAAI/bge-large-en-v1.5,20,17,0.1,9,eom,"(1, 2)",0.669591557,0.975,0.068917535,4,49
1810,BAAI/bge-large-en-v1.5,5,13,0.05,8,eom,"(1, 2)",0.669579946,0.8375,0.033693466,8,9
1811,BAAI/bge-large-en-v1.5,15,15,0,9,eom,"(1, 3)",0.669538298,0.966666667,0.11101485,3,18
1812,BAAI/bge-large-en-v1.5,9,9,0,7,eom,"(1, 2)",0.669531549,0.74,0.035897925,10,51
1813,BAAI/bge-large-en-v1.5,20,13,0.05,6,eom,"(1, 3)",0.669503467,0.707142857,0.053916164,14,96
1814,BAAI/bge-large-en-v1.5,5,17,0.1,5,eom,"(1, 3)",0.669500751,0.72,0.03753693,15,48
1815,BAAI/bge-large-en-v1.5,20,9,0.05,8,eom,"(1, 2)",0.669479611,0.8,0.047206,9,90
1816,BAAI/bge-large-en-v1.5,20,15,0,13,eom,"(1, 3)",0.669423959,0.975,0.0653839,4,39
1817,BAAI/bge-large-en-v1.5,5,13,0.05,7,eom,"(1, 2)",0.66933294,0.766666667,0.019626217,9,17
1818,BAAI/bge-large-en-v1.5,20,17,0.1,10,eom,"(1, 3)",0.669297867,0.925,0.06993266,4,57
1819,BAAI/bge-large-en-v1.5,9,5,0.05,9,eom,"(1, 2)",0.669105906,0.8375,0.051860217,8,105
1820,BAAI/bge-large-en-v1.5,15,15,0.1,5,eom,"(1, 3)",0.669087292,0.735294118,0.067013696,17,97
1821,BAAI/bge-large-en-v1.5,9,7,0.05,6,eom,"(1, 4)",0.669044025,0.70625,0.03836144,16,66
1822,BAAI/bge-large-en-v1.5,20,7,0.05,8,eom,"(1, 3)",0.668905629,0.77,0.06533972,10,91
1823,BAAI/bge-large-en-v1.5,5,17,0.05,9,eom,"(1, 4)",0.668886008,0.86,0.051910482,5,18
1824,BAAI/bge-large-en-v1.5,5,17,0,9,eom,"(1, 4)",0.668886008,0.86,0.051910482,5,18
1825,BAAI/bge-large-en-v1.5,15,13,0.1,10,eom,"(1, 4)",0.668882486,0.95,0.06685065,4,46
1826,BAAI/bge-large-en-v1.5,20,5,0,6,eom,"(1, 2)",0.668708101,0.7,0.05124606,13,80
1827,BAAI/bge-large-en-v1.5,7,20,0,7,eom,"(1, 2)",0.668691622,0.738461538,0.03148662,13,18
1828,BAAI/bge-large-en-v1.5,13,7,0,6,eom,"(1, 2)",0.66859045,0.8625,0.04384148,8,30
1829,BAAI/bge-large-en-v1.5,20,15,0.05,13,eom,"(1, 3)",0.668579226,0.95,0.067201,4,44
1830,BAAI/bge-large-en-v1.5,9,13,0,8,eom,"(1, 2)",0.668519462,0.7625,0.0230604,8,19
1831,BAAI/bge-large-en-v1.5,13,5,0,20,eom,"(1, 2)",0.668517894,1,0.11099341,3,19
1832,BAAI/bge-large-en-v1.5,9,9,0,9,eom,"(1, 4)",0.668440834,0.95,0.0603837,4,27
1833,BAAI/bge-large-en-v1.5,5,20,0,9,eom,"(1, 4)",0.668420547,0.8,0.06019627,6,61
1834,BAAI/bge-large-en-v1.5,7,13,0.05,10,eom,"(1, 4)",0.668365391,1,0.1120002,3,20
1835,BAAI/bge-large-en-v1.5,7,13,0.05,9,eom,"(1, 4)",0.668365391,1,0.1120002,3,20
1836,BAAI/bge-large-en-v1.5,17,5,0.1,6,eom,"(1, 2)",0.668264342,0.7,0.062165804,13,87
1837,BAAI/bge-large-en-v1.5,9,7,0.05,5,eom,"(1, 4)",0.668232995,0.717647059,0.03430795,17,57
1838,BAAI/bge-large-en-v1.5,20,5,0,7,eom,"(1, 2)",0.668190042,0.716666667,0.056212246,12,94
1839,BAAI/bge-large-en-v1.5,9,13,0,6,eom,"(1, 4)",0.668132889,0.68125,0.037580535,16,42
1840,BAAI/bge-large-en-v1.5,9,13,0.1,6,eom,"(1, 3)",0.668126422,0.7375,0.06379514,16,97
1841,BAAI/bge-large-en-v1.5,15,13,0.05,6,eom,"(1, 2)",0.668000517,0.733333333,0.054367922,15,102
1842,BAAI/bge-large-en-v1.5,9,15,0.05,10,eom,"(2, 3)",0.667732538,0.9,0.10442222,3,1
1843,BAAI/bge-large-en-v1.5,13,7,0.05,20,eom,"(1, 3)",0.667547264,0.966666667,0.109160885,3,11
1844,BAAI/bge-large-en-v1.5,9,9,0.05,5,eom,"(1, 3)",0.66744293,0.73125,0.03918461,16,68
1845,BAAI/bge-large-en-v1.5,7,20,0.1,7,eom,"(1, 3)",0.667301329,0.73125,0.06183962,16,104
1846,BAAI/bge-large-en-v1.5,7,15,0.1,7,eom,"(1, 2)",0.66729453,0.758333333,0.030919543,12,44
1847,BAAI/bge-large-en-v1.5,17,7,0.05,13,eom,"(1, 4)",0.667033276,1,0.11402466,3,20
1848,BAAI/bge-large-en-v1.5,5,20,0.1,8,eom,"(1, 2)",0.66687299,0.733333333,0.042307284,9,41
1849,BAAI/bge-large-en-v1.5,15,7,0.05,13,eom,"(1, 2)",0.666811073,1,0.1097425,3,12
1850,BAAI/bge-large-en-v1.5,20,15,0,15,eom,"(1, 3)",0.666757439,0.975,0.06680413,4,39
1851,BAAI/bge-large-en-v1.5,15,20,0.1,9,eom,"(1, 2)",0.666635599,0.7375,0.07303002,8,142
1852,BAAI/bge-large-en-v1.5,17,5,0.1,9,eom,"(1, 4)",0.666604461,0.8,0.067233205,8,111
1853,BAAI/bge-large-en-v1.5,15,20,0.05,6,eom,"(1, 2)",0.666490907,0.691666667,0.045183096,12,59
1854,BAAI/bge-large-en-v1.5,17,9,0,6,eom,"(1, 2)",0.666392685,0.738461538,0.064749844,13,88
1855,BAAI/bge-large-en-v1.5,7,20,0,8,eom,"(1, 2)",0.666211912,0.761538462,0.03689439,13,49
1856,BAAI/bge-large-en-v1.5,15,5,0.1,13,eom,"(1, 3)",0.66613598,0.925,0.068788484,4,52
1857,BAAI/bge-large-en-v1.5,9,20,0,10,eom,"(1, 4)",0.665844964,1,0.059142657,4,26
1858,BAAI/bge-large-en-v1.5,15,13,0.05,5,eom,"(1, 3)",0.665829831,0.733333333,0.07190219,18,120
1859,BAAI/bge-large-en-v1.5,9,15,0.05,5,eom,"(1, 3)",0.665820095,0.688888889,0.03739236,18,45
1860,BAAI/bge-large-en-v1.5,17,20,0.05,5,eom,"(1, 2)",0.665785685,0.735714286,0.037523758,14,64
1861,BAAI/bge-large-en-v1.5,15,15,0,6,eom,"(1, 3)",0.665689994,0.7125,0.063652515,16,92
1862,BAAI/bge-large-en-v1.5,7,20,0.05,8,eom,"(1, 2)",0.665566378,0.775,0.041956518,12,69
1863,BAAI/bge-large-en-v1.5,20,5,0,8,eom,"(1, 2)",0.665532914,0.811111111,0.055736355,9,62
1864,BAAI/bge-large-en-v1.5,7,13,0.05,7,eom,"(1, 2)",0.665475978,0.733333333,0.029731609,12,45
1865,BAAI/bge-large-en-v1.5,13,17,0.1,10,eom,"(1, 3)",0.665377983,1,0.06356925,4,34
1866,BAAI/bge-large-en-v1.5,20,17,0.05,15,eom,"(1, 3)",0.665243963,1,0.11638228,3,23
1867,BAAI/bge-large-en-v1.5,7,20,0.05,9,eom,"(1, 4)",0.665243064,0.855555556,0.057584237,9,86
1868,BAAI/bge-large-en-v1.5,13,9,0,7,eom,"(1, 2)",0.665157065,0.73,0.040842615,10,46
1869,BAAI/bge-large-en-v1.5,15,15,0.1,6,eom,"(1, 2)",0.665152003,0.730769231,0.063057475,13,95
1870,BAAI/bge-large-en-v1.5,5,13,0.05,6,eom,"(1, 4)",0.66514782,0.7,0.03844793,15,48
1871,BAAI/bge-large-en-v1.5,17,13,0.05,5,eom,"(1, 2)",0.665038169,0.761538462,0.06687489,13,102
1872,BAAI/bge-large-en-v1.5,7,5,0,8,eom,"(1, 2)",0.664936077,0.754545455,0.032771513,11,69
1873,BAAI/bge-large-en-v1.5,9,7,0.1,6,eom,"(1, 4)",0.664797245,0.75,0.045821633,14,87
1874,BAAI/bge-large-en-v1.5,20,20,0,5,eom,"(1, 2)",0.664587568,0.714285714,0.046246443,14,75
1875,BAAI/bge-large-en-v1.5,20,9,0.05,13,eom,"(1, 4)",0.664580664,0.95,0.06983982,4,56
1876,BAAI/bge-large-en-v1.5,17,17,0.05,13,eom,"(1, 4)",0.664567713,0.95,0.06885464,4,51
1877,BAAI/bge-large-en-v1.5,5,20,0.1,9,eom,"(1, 3)",0.664433842,0.88,0.054128643,5,28
1878,BAAI/bge-large-en-v1.5,20,15,0.05,7,eom,"(1, 2)",0.664432529,0.725,0.0741141,12,96
1879,BAAI/bge-large-en-v1.5,15,20,0.1,5,eom,"(1, 2)",0.664333967,0.7,0.04870745,12,71
1880,BAAI/bge-large-en-v1.5,20,15,0.1,9,eom,"(1, 4)",0.664019186,0.828571429,0.06771293,7,93
1881,BAAI/bge-large-en-v1.5,9,20,0,9,eom,"(1, 3)",0.663977908,0.885714286,0.05862478,7,54
1882,BAAI/bge-large-en-v1.5,13,13,0,10,eom,"(1, 2)",0.663846461,1,0.060179435,4,19
1883,BAAI/bge-large-en-v1.5,7,5,0,6,eom,"(1, 4)",0.663833879,0.729411765,0.04223358,17,58
1884,BAAI/bge-large-en-v1.5,15,13,0,5,eom,"(1, 3)",0.663780346,0.713333333,0.03987059,15,66
1885,BAAI/bge-large-en-v1.5,17,13,0,7,eom,"(1, 3)",0.663732674,0.8,0.052974287,9,56
1886,BAAI/bge-large-en-v1.5,7,13,0,20,eom,"(1, 3)",0.663715928,1,0.112638995,3,23
1887,BAAI/bge-large-en-v1.5,7,13,0,17,eom,"(1, 3)",0.663715928,1,0.112638995,3,23
1888,BAAI/bge-large-en-v1.5,9,17,0.05,5,eom,"(1, 4)",0.663712295,0.705263158,0.02716142,19,43
1889,BAAI/bge-large-en-v1.5,9,5,0.05,5,eom,"(1, 4)",0.66368221,0.717647059,0.028169375,17,50
1890,BAAI/bge-large-en-v1.5,20,9,0.05,6,eom,"(1, 2)",0.663566597,0.723076923,0.05354181,13,83
1891,BAAI/bge-large-en-v1.5,20,7,0.1,5,eom,"(1, 4)",0.663519379,0.717647059,0.071848154,17,128
1892,BAAI/bge-large-en-v1.5,20,7,0.05,9,eom,"(1, 3)",0.663362528,1,0.11461575,3,14
1893,BAAI/bge-large-en-v1.5,17,20,0.05,6,eom,"(1, 2)",0.663220495,0.727272727,0.051565893,11,72
1894,BAAI/bge-large-en-v1.5,7,13,0,13,eom,"(1, 3)",0.663079659,1,0.110703215,3,16
1895,BAAI/bge-large-en-v1.5,7,13,0,15,eom,"(1, 3)",0.663079659,1,0.11167342,3,17
1896,BAAI/bge-large-en-v1.5,7,13,0,9,eom,"(1, 3)",0.662890038,1,0.10657499,3,12
1897,BAAI/bge-large-en-v1.5,13,15,0.1,13,eom,"(1, 3)",0.662784059,0.95,0.06987164,4,53
1898,BAAI/bge-large-en-v1.5,20,15,0.05,8,eom,"(1, 2)",0.662767098,0.727272727,0.054791465,11,73
1899,BAAI/bge-large-en-v1.5,5,5,0.1,7,eom,"(1, 3)",0.662670051,0.777777778,0.04967805,9,33
1900,BAAI/bge-large-en-v1.5,17,9,0.05,20,eom,"(1, 4)",0.662346828,0.966666667,0.11156844,3,19
1901,BAAI/bge-large-en-v1.5,15,17,0.05,8,eom,"(1, 3)",0.662202305,0.788888889,0.05333196,9,56
1902,BAAI/bge-large-en-v1.5,5,9,0.05,6,eom,"(1, 4)",0.662198474,0.723529412,0.03600398,17,56
1903,BAAI/bge-large-en-v1.5,7,9,0.1,9,eom,"(1, 2)",0.662189856,0.933333333,0.07109274,3,10
1904,BAAI/bge-large-en-v1.5,5,15,0.05,5,eom,"(1, 4)",0.661965264,0.776923077,0.03555267,13,12
1905,BAAI/bge-large-en-v1.5,20,5,0.05,8,eom,"(1, 3)",0.661907024,0.8125,0.05815288,8,83
1906,BAAI/bge-large-en-v1.5,7,13,0.05,5,eom,"(1, 2)",0.661894756,0.711764706,0.02828446,17,30
1907,BAAI/bge-large-en-v1.5,7,20,0.1,6,eom,"(1, 2)",0.661859751,0.738461538,0.03943214,13,60
1908,BAAI/bge-large-en-v1.5,17,13,0.1,15,eom,"(1, 4)",0.661832093,1,0.11553092,3,23
1909,BAAI/bge-large-en-v1.5,17,9,0,7,eom,"(1, 4)",0.661753314,0.755555556,0.053270027,9,52
1910,BAAI/bge-large-en-v1.5,9,20,0,15,eom,"(1, 4)",0.66175003,1,0.05899309,4,28
1911,BAAI/bge-large-en-v1.5,20,17,0.05,5,eom,"(1, 2)",0.66171612,0.766666667,0.042824283,12,82
1912,BAAI/bge-large-en-v1.5,20,9,0,8,eom,"(1, 2)",0.661612936,0.788888889,0.045701686,9,72
1913,BAAI/bge-large-en-v1.5,5,5,0,10,eom,"(1, 4)",0.661509067,0.8,0.050087493,9,114
1914,BAAI/bge-large-en-v1.5,15,20,0,6,eom,"(1, 2)",0.661452998,0.691666667,0.038867675,12,43
1915,BAAI/bge-large-en-v1.5,13,13,0.05,9,eom,"(1, 3)",0.661325521,1,0.06062953,4,27
1916,BAAI/bge-large-en-v1.5,7,17,0.1,9,eom,"(1, 4)",0.661304402,1,0.11423141,3,21
1917,BAAI/bge-large-en-v1.5,13,5,0.1,5,eom,"(1, 2)",0.661290951,0.728571429,0.046751473,14,79
1918,BAAI/bge-large-en-v1.5,5,5,0.1,9,eom,"(1, 4)",0.661202422,0.88,0.05258568,5,29
1919,BAAI/bge-large-en-v1.5,5,13,0.1,9,eom,"(1, 3)",0.661139279,0.933333333,0.068527006,3,9
1920,BAAI/bge-large-en-v1.5,5,17,0.1,9,eom,"(1, 3)",0.661139279,0.933333333,0.068527006,3,9
1921,BAAI/bge-large-en-v1.5,5,5,0.05,9,eom,"(1, 3)",0.661139279,0.933333333,0.068527006,3,9
1922,BAAI/bge-large-en-v1.5,17,7,0.1,5,eom,"(1, 2)",0.661135578,0.7,0.06309892,14,89
1923,BAAI/bge-large-en-v1.5,7,7,0,8,eom,"(1, 2)",0.661018316,0.711111111,0.027099798,9,25
1924,BAAI/bge-large-en-v1.5,17,13,0.1,20,eom,"(1, 4)",0.66081435,1,0.11995763,3,35
1925,BAAI/bge-large-en-v1.5,17,17,0,6,eom,"(1, 2)",0.660629835,0.746666667,0.057434123,15,91
1926,BAAI/bge-large-en-v1.5,5,17,0,5,eom,"(1, 3)",0.660525687,0.689473684,0.03261142,19,37
1927,BAAI/bge-large-en-v1.5,9,13,0.05,9,eom,"(1, 4)",0.660499997,0.822222222,0.059182093,9,100
1928,BAAI/bge-large-en-v1.5,9,20,0,8,eom,"(1, 2)",0.660463732,0.75,0.04034961,10,54
1929,BAAI/bge-large-en-v1.5,15,5,0,10,eom,"(1, 2)",0.660434044,1,0.060191028,4,20
1930,BAAI/bge-large-en-v1.5,20,20,0.1,5,eom,"(1, 2)",0.660382963,0.713333333,0.07000874,15,116
1931,BAAI/bge-large-en-v1.5,5,7,0,7,eom,"(1, 2)",0.66035707,0.706666667,0.038121626,15,37
1932,BAAI/bge-large-en-v1.5,5,13,0,10,eom,"(1, 4)",0.66029896,0.833333333,0.04920435,9,109
1933,BAAI/bge-large-en-v1.5,20,9,0,6,eom,"(1, 3)",0.660284342,0.723076923,0.049748424,13,73
1934,BAAI/bge-large-en-v1.5,5,5,0.1,6,eom,"(1, 4)",0.660235031,0.766666667,0.050287854,12,50
1935,BAAI/bge-large-en-v1.5,7,15,0,9,eom,"(1, 4)",0.66005368,0.8625,0.055033438,8,62
1936,BAAI/bge-large-en-v1.5,5,9,0,7,eom,"(1, 4)",0.659888444,0.73125,0.04398278,16,70
1937,BAAI/bge-large-en-v1.5,15,15,0.05,6,eom,"(1, 2)",0.659648476,0.7,0.047929008,13,76
1938,BAAI/bge-large-en-v1.5,15,5,0,5,eom,"(1, 3)",0.65962014,0.711111111,0.050685983,18,101
1939,BAAI/bge-large-en-v1.5,7,9,0,10,eom,"(1, 2)",0.659585596,0.88,0.061781995,5,60
1940,BAAI/bge-large-en-v1.5,17,9,0,8,eom,"(1, 2)",0.659579075,0.8,0.054965593,9,59
1941,BAAI/bge-large-en-v1.5,17,9,0.1,5,eom,"(1, 3)",0.659501538,0.74375,0.050645977,16,90
1942,BAAI/bge-large-en-v1.5,5,17,0.05,10,eom,"(1, 4)",0.659491615,0.975,0.050799698,4,28
1943,BAAI/bge-large-en-v1.5,5,17,0,10,eom,"(1, 4)",0.659491615,0.975,0.050799698,4,28
1944,BAAI/bge-large-en-v1.5,5,5,0.1,8,eom,"(1, 3)",0.659470995,0.788888889,0.051601537,9,38
1945,BAAI/bge-large-en-v1.5,20,13,0.1,5,eom,"(1, 3)",0.65928737,0.74,0.05154123,15,90
1946,BAAI/bge-large-en-v1.5,20,15,0,9,eom,"(1, 3)",0.65926959,0.8125,0.06430957,8,95
1947,BAAI/bge-large-en-v1.5,5,20,0,8,eom,"(1, 2)",0.659011647,0.777777778,0.047906283,9,36
1948,BAAI/bge-large-en-v1.5,5,13,0,6,eom,"(1, 3)",0.658863101,0.705882353,0.04592656,17,41
1949,BAAI/bge-large-en-v1.5,17,17,0.05,15,eom,"(1, 2)",0.658830908,0.95,0.06816147,4,46
